gene	mean_log2ND	std_log2ND	median_log2ND	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND	R-RZ	R-CopyRatio
NF1	-1.3579658	0.18225857	-1.3599029	-1.7723176	-2.2734285	-0.48887244
NF1	-1.4161963	0.31630246	-1.3663841	-3.0074781	-5.0308864	-1.7175517
NF1	-0.70609196	0.26968118	-0.6678552	-0.70212357	0.014715122	-0.11072609
NF1	0.075646805	0.10591006	0.089808636	-0.26680693	-3.2334391	-0.43307328
NF1	0.38850369	0.1608791	0.41046926	1.0835084	4.3200437	0.59658146
NF1	0.46690682	0.31764165	0.50927136	1.2178933	2.3642569	0.63216419
NF1	-1.5980058	0.28944407	-1.5324079	-2.1104949	-1.770598	-0.65454471
NF1	-0.30116594	0.24691928	-0.26242921	-1.5948281	-5.2392109	-1.4088566
NF1	0.43123987	0.35131147	0.49117441	1.2370906	2.2938354	0.66945844
NF1	-0.83311053	0.13693123	-0.83045758	-1.5499442	-5.2349903	-0.79594433
NF1	0.045269842	0.12056949	0.017268546	1.2420702	9.9262293	1.148344
NF1	-0.1395263	0.093131663	-0.15783125	0.048367465	2.0175068	0.12974099
NF1	0.4442415	0.044392736	0.4454742	0.70763155	5.9331791	0.18569963
NF1	0.40893518	0.095338245	0.43756973	0.077229073	-3.4792554	-0.43679838
NF1	0.23657258	0.06347546	0.23951431	-0.32075224	-8.7801619	-0.63672427
NF1	-0.089590937	0.25342919	-0.01527305	-3.0997728	-11.877802	-3.1609574
NF1	1.1651371	0.36086402	1.1984767	0.29518307	-2.410753	-0.97975135
NF1	-0.026895561	0.044214094	-0.037661764	-1.1728996	-25.919429	-1.2116956
NF1	-0.15184828	0.082267247	-0.15097038	-0.70977758	-6.7819129	-0.63526492
NF1	0.033342712	0.053603168	0.028801493	-0.52969356	-10.503787	-0.63495277
NF1	-0.067681709	0.040516057	-0.064083934	-0.32275926	-6.2957151	-0.33513305
NF1	-0.16407185	0.31929016	-0.072098101	-1.3436103	-3.6942523	-1.3479699
NF1	0.069121976	0.29514664	0.016115521	0.53800975	1.5886604	0.44543651
NF1	-0.19617472	0.20827562	-0.231284	-0.37693732	-0.86790091	-0.22211104
NF1	0.40266216	0.070676196	0.40046576	-0.22530378	-8.8851123	-0.70222726
NF1	0.13545846	0.070578468	0.11379812	0.52921929	5.5790504	0.33896345
NF1	-0.15101949	0.053360435	-0.15170703	-1.0131698	-16.157107	-0.93792045
NF1	0.067364489	0.17453883	0.034355139	0.2689413	1.154911	0.15812844
NF1	-0.12361519	0.10393853	-0.14189303	-0.5488399	-4.0911173	-0.48340459
NF1	0.074753508	0.12118633	0.078873367	0.19960558	1.0302488	0.044274492
NF1	0.29953169	0.068175127	0.30618512	-1.3708899	-24.501921	-1.7535327
NF1	-0.48574396	0.15769152	-0.45598882	-2.4168674	-12.24621	-2.0373363
NF1	0.01652228	0.050169827	0.025589484	-0.87329649	-17.736134	-0.9753437
NF1	-0.012347911	0.0558321	-0.007605695	-0.18779714	-3.1424437	-0.25664917
NF1	-0.13455812	0.053174258	-0.13803367	0.54602914	12.799187	0.60760509
NF1	-0.15445853	0.10381306	-0.13919077	-1.2592708	-10.642325	-1.1965378
NF1	-0.34378642	0.052873002	-0.34119986	-0.94078813	-11.291239	-0.67604599
NF1	-0.23361289	0.060299876	-0.23277367	-1.3839758	-19.077367	-1.2276598
NF1	0.12992078	0.067799242	0.14192741	-0.65060344	-11.512285	-0.86898857
NF1	0.55852567	0.10383505	0.58302269	0.628737	0.67618142	-0.030743409
NF1	0.14869421	0.066000667	0.15552321	0.76723526	9.3717394	0.53525433
NF1	1.4460342	0.13328253	1.4627632	2.2647391	6.1426275	0.72551821
NF1	0.23911478	0.10972266	0.219002	-0.14510706	-3.5017547	-0.44056678
NF1	0.34217865	0.11862052	0.34757104	1.4926743	9.6989595	1.0686455
NF1	0.63582273	0.13509517	0.63594847	1.6467786	7.4832863	0.93437238
NF1	-0.22847177	0.04816776	-0.2185862	0.018776938	5.1330747	0.16090542
RHOT1	-0.56941958	0.28106747	-0.52319846	-1.5609872	-3.5278634	-1.1142465
RHOT1	0.52394551	0.3336725	0.6273928	0.49234762	-0.094697303	-0.2115029
RAD51D	0.06367296	0.10084459	0.074367691	0.46617263	3.9912867	0.31534722
RAD51D	-0.21671453	0.073547699	-0.23684495	0.071836489	3.9233181	0.23222372
RAD51D	0.25319653	0.074937021	0.26458699	0.36035963	1.4300422	0.019314921
RAD51D	0.023311377	0.093671844	0.039101035	0.20790106	1.9705994	0.0923423
RAD51D	-1.5410754	0.10282937	-1.5392099	-1.3330531	2.0229857	0.12969913
RAD51D	-0.054226296	0.040855379	-0.056589412	-0.17641668	-2.9908029	-0.19628499
RAD51D	0.10116978	0.10758889	0.10139103	0.38729455	2.6594267	0.20944579
RAD51D	0.21848734	0.079823048	0.2075908	0.30838383	1.1261972	0.024335312
RAD51D	-0.43990777	0.049527611	-0.44102457	-0.25445486	3.7444349	0.11011199
RAD51D	-0.58498007	0.17244569	-0.57087112	0.27346442	4.9780571	0.76787781
RAD51D	0.0096724038	0.10294032	0.025674787	0.29763335	2.7973582	0.19550084
TAF15	-0.11688037	0.34159196	-0.053887825	-0.45118447	-0.978665	-0.47375436
CDK12	-0.27508668	0.49788937	-0.36728258	-0.49311276	-0.43790066	-0.2022879
CDK12	-0.07318299	0.45993599	-0.15671174	-0.59951252	-1.1443539	-0.5192585
CDK12	-0.45721567	0.069613123	-0.45891452	-1.563795	-15.896131	-1.1813382
CDK12	0.014242549	0.11338162	0.0059960118	1.156322	10.07288	1.0738683
CDK12	-0.29086574	0.08690078	-0.29015627	0.57470421	9.9604394	0.78840276
CDK12	0.3213177	0.10072861	0.32101006	0.51491535	1.9219728	0.11744757
CDK12	0.24732404	0.1740474	0.23639642	1.4939843	7.1627627	1.1811301
CDK12	0.1625912	0.096003352	0.16181414	-0.31444032	-4.9689048	-0.55271218
CDK12	-0.46043818	0.11364503	-0.4410345	-1.5839649	-9.8862813	-1.2193881
CDK12	0.55492625	0.053568226	0.56766146	0.71739613	3.0329523	0.073276946
CDK12	-0.30540327	0.056604656	-0.30107274	-0.06509895	4.2453101	0.15951607
CDK12	0.054800052	0.092785613	0.041938181	-0.62078039	-7.2810905	-0.7391763
CDK12	-0.69651148	0.29356862	-0.74602583	-0.93550914	-0.81411172	-0.26594103
CDK12	-0.15070033	0.45480724	-0.24068522	-0.79611868	-1.4191031	-0.63189118
ERBB2	-0.30703424	0.13401098	-0.28259792	0.050810577	2.6702649	0.25695078
ERBB2	-0.17634072	0.17285968	-0.20588338	-0.61971947	-2.5649634	-0.49029381
ERBB2	-0.069226235	0.037379671	-0.067494389	0.040014497	2.9224637	0.031051165
ERBB2	-0.33072785	0.10464418	-0.34737289	-0.10253311	2.180673	0.16838206
ERBB2	-0.20574785	0.065617703	-0.19588629	0.029880341	3.5909241	0.14930891
ERBB2	0.12958589	0.077200691	0.14220084	0.27468145	1.8794594	0.056022892
ERBB2	-0.18260643	0.045023985	-0.18123716	0.048559326	5.1342802	0.15333877
ERBB2	0.11158646	0.049596302	0.10924347	0.31410187	4.0832765	0.12840068
ERBB2	-0.13302354	0.060197993	-0.12001223	0.18552723	5.2917174	0.22908174
ERBB2	0.51918053	0.0494732	0.52512142	0.72958451	4.2528881	0.12800537
ERBB2	-0.34954973	0.097328666	-0.34265912	-0.06573959	2.9159974	0.20046181
ERBB2	-0.23563806	0.11657016	-0.21443275	-0.090354847	1.2463156	0.047620183
ERBB2	-0.27538177	0.084322712	-0.2866831	-0.094353936	2.1468455	0.11587144
ERBB2	0.20296309	0.036218156	0.20137266	0.18622232	-0.46222032	-0.091608058
ERBB2	0.58582619	0.087784413	0.60584476	0.70141969	1.3167884	0.019117206
ERBB2	-0.18123266	0.050523336	-0.17896235	-0.38957275	-4.1236408	-0.28706812
ERBB2	0.18707627	0.095796279	0.20449931	0.43469516	2.5848487	0.15373813
ERBB2	0.22726484	0.061131409	0.22927364	0.26382295	0.59802491	-0.041908415
ERBB2	0.11038166	0.12348449	0.16528694	0.40456417	2.3823438	0.16281951
ERBB2	-0.23184855	0.14093573	-0.21898571	0.1165122	2.4717703	0.25904019
ERBB2	-0.012373567	0.10647117	-0.021234088	0.20416216	2.0337498	0.14893852
ERBB2	0.073786783	0.061456328	0.065429991	0.29348886	3.5749301	0.15160115
ERBB2	0.11336804	0.079805513	0.12925902	0.34250659	2.871212	0.13678985
ERBB2	-0.08682674	0.034981018	-0.0882473	-0.096692819	-0.28204093	-0.084903239
ERBB2	0.21555198	0.077668699	0.21617913	0.59969888	4.945968	0.30706203
ERBB2	-0.12222449	0.098481325	-0.14226507	0.05776808	1.8276823	0.12357543
ERBB2	0.23205067	0.1587728	0.20250114	-0.50559051	-4.6458914	-0.78454937
ERBB2	0.073477591	0.23970239	0.021233435	-0.17976502	-1.0564876	-0.27745617
RARA	0.026674298	0.077938028	0.00015706417	-0.05486026	-1.046146	-0.13147504
RARA	-0.50479205	0.13206258	-0.52694321	-0.59847662	-0.70939525	-0.14799113
RARA	-0.0573161	0.45454059	-0.14586537	-0.42357533	-0.80577894	-0.35416768
RARA	0.11084826	0.047417887	0.10931694	-0.043176801	-3.2482481	-0.22895146
RARA	-0.54333062	0.062527645	-0.53621743	-0.48056517	1.0038032	-0.020805462
RARA	-0.16561003	0.061246692	-0.16044905	-0.25084135	-1.3916069	-0.16685002
RARA	0.061051897	0.21071004	0.017470575	-0.065732255	-0.60169963	-0.15966055
RARA	-0.60612905	0.097561106	-0.61592391	-0.30717092	3.0643167	0.23229527
RARA	-0.49175259	0.054939454	-0.48255077	-0.49762563	-0.10690017	-0.091532578
RARA	-0.19027141	0.11425694	-0.20188241	-0.42654653	-2.067928	-0.30112184
STAT3	-0.34502663	0.2876339	-0.39788469	-0.38744573	-0.147476	-0.066018758
STAT3	-0.50595453	0.25684434	-0.54554528	-0.047633821	1.7844299	0.42145374
STAT3	-0.70906741	0.11909601	-0.686242	0.17684918	7.4386757	0.78663346
STAT3	-0.31839645	0.13264314	-0.33286031	0.30193216	4.6766731	0.55833475
STAT3	0.24934962	0.049159494	0.2516918	0.48833271	4.8613822	0.16018319
STAT3	-0.052561419	0.11264132	-0.034823327	0.40705865	4.0803861	0.36542426
STAT3	-0.30442989	0.17432718	-0.3154508	1.205166	8.6595555	1.4441591
STAT3	0.90064527	0.08215731	0.91061303	1.1778667	3.3742762	0.19079598
STAT3	0.23624561	0.083029998	0.24452033	0.15363112	-0.9949957	-0.16734693
STAT3	-0.26059039	0.078322859	-0.24732587	-0.089536851	2.1839542	0.081331298
STAT3	0.57601877	0.098420948	0.58180833	0.84203704	2.7028623	0.18377098
STAT3	0.97564683	0.10983002	0.96713485	1.8415408	7.8839463	0.79794824
STAT3	0.16318957	0.10133905	0.17471973	0.85330113	6.8099273	0.60212368
STAT3	-0.40666556	0.2031774	-0.38872801	-0.16780101	1.1756453	0.14446928
STAT3	-0.49252525	0.083666493	-0.4748183	-0.1441675	4.1636471	0.25419308
STAT3	0.40983328	0.1056485	0.3973103	1.0509025	6.0679448	0.57713452
STAT3	-0.35332906	0.072002463	-0.359622	-0.157756	2.7161995	0.12540828
STAT3	0.014493817	0.096768456	0.016654232	0.31119691	3.0661137	0.21808495
STAT3	-0.14618046	0.1037793	-0.14741286	0.68655922	8.0241405	0.75751436
STAT3	-0.36411094	0.10261821	-0.34781906	0	3.5482098	0.27136134
STAT3	0.071403458	0.11861109	0.085885647	-0.081446289	-1.2886632	-0.24378966
STAT3	-0.70838688	0.087453293	-0.71378995	-0.33201006	4.3037467	0.30532217
STAT3	-0.53583679	0.052195493	-0.54604988	-0.1421384	7.5427659	0.32745376
STAT3	-0.14316017	0.17170511	-0.17045529	-0.54782807	-2.356761	-0.4538305
BRCA1	0.083192026	0.035672262	0.095179643	-0.3454897	-12.017229	-0.51712707
BRCA1	-0.37513611	0.08529499	-0.35403084	-0.1379233	2.7810873	0.13964982
BRCA1	-0.39511172	0.098708712	-0.37073446	0.40338941	8.0894696	0.69766615
BRCA1	-0.27617354	0.12658662	-0.26914368	-0.57304939	-2.3452387	-0.38036343
BRCA1	0.59557884	0.10540099	0.60498898	0.90602662	2.9453972	0.22457992
BRCA1	0.43756182	0.11701906	0.43601539	1.7354095	11.090908	1.2229364
BRCA1	-0.40118257	0.11975494	-0.39458459	-0.24116568	1.3362029	0.076961192
BRCA1	0.20449196	0.19724275	0.18251985	2.477975	11.52632	2.2189975
BRCA1	-0.28068497	0.19851635	-0.31377673	-0.82384448	-2.7360946	-0.58652547
BRCA1	-0.29072708	0.11179709	-0.29004828	-0.20832484	0.73706963	0.0052657188
BRCA1	0.099784103	0.086824688	0.11964093	-0.93391081	-11.905541	-1.1300095
BRCA1	-0.045541302	0.066633109	-0.05014578	-0.47532019	-6.44993	-0.50163213
BRCA1	-0.4338007	0.12478494	-0.40961683	0.328852	6.1117367	0.66201111
BRCA1	1.5580836	0.59709115	1.4515615	1.7839613	0.37829691	0.25594212
BRCA1	0.34279719	0.12024622	0.36421621	-0.22829323	-4.749342	-0.66896716
BRCA1	0.056598002	0.14236278	0.069129187	0.62244291	3.9746688	0.476856
BRCA1	0.45012296	0.069457862	0.44840586	1.3578817	13.069201	0.83301811
BRCA1	0.70523439	0.11220569	0.70586512	1.4594436	6.7216663	0.67712076
BRCA1	-0.37261393	0.093557711	-0.3780079	-0.92381792	-5.8915934	-0.62226774
BRCA1	-0.14510962	0.12617811	-0.12550356	-0.53412232	-3.0830443	-0.48507648
BRCA1	-0.44019208	0.14146137	-0.41524943	-1.9870302	-10.934704	-1.6482385
BRCA1	-0.73797754	0.13583803	-0.70819276	-1.6572841	-6.7676668	-1.025549
KPNB1	-0.82320042	0.28471226	-0.77219923	-0.82712051	-0.013768599	-0.131379
KPNB1	-0.039922273	0.33497837	0.014131633	1.5593006	4.7741079	1.4687113
SPOP	-0.46341346	0.067691441	-0.46653688	-0.39040617	1.0785305	-0.00032701469
SPOP	-0.32355054	0.054984101	-0.32261502	-0.52315594	-3.6302384	-0.27699864
SPOP	0.042387423	0.087103612	0.040138375	0.58713744	6.2540462	0.47054134
SPOP	-0.31250776	0.090804939	-0.30047256	-0.93523832	-6.8578931	-0.71122348
SPOP	-0.30166447	0.075262571	-0.31560975	0.048534461	4.6530291	0.28768649
SPOP	-0.039932517	0.089348138	-0.018526267	-0.15154647	-1.2492029	-0.20947793
SPOP	0.056383595	0.058870262	0.055533074	0.78714847	12.413141	0.65515767
SPOP	-0.18976428	0.067502325	-0.18402808	0.22185627	6.0978723	0.32942663
SPOP	-0.14841012	0.075143798	-0.14419669	-0.0051408351	1.9066016	0.062598134
RNF43	-0.18262347	0.092421756	-0.17025855	0.090358537	2.9536553	0.18415937
RNF43	0.039300652	0.54585045	-0.065871549	-0.59349467	-1.1592833	-0.60408084
RNF43	0.61708654	0.060883514	0.61749783	0.23312408	-6.3065095	-0.46083147
RNF43	-0.38154859	0.11190026	-0.36216551	-0.3172019	0.5750361	-0.031494111
RNF43	-0.84942551	0.09745043	-0.8548234	-0.77226545	0.79178775	0.006100226
RNF43	-0.63337554	0.096461226	-0.61073886	-0.73087838	-1.0107983	-0.19659724
RNF43	0.50564936	0.052340001	0.51286626	0.83442449	6.281527	0.24510051
RNF43	0.034398161	0.10719476	0.043583949	0.27225284	2.2189021	0.15221117
RNF43	-0.029965617	0.052111629	-0.030201315	-0.56250992	-10.219299	-0.60876632
RNF43	-0.3521438	0.17896252	-0.38032797	-0.97317387	-3.4701683	-0.66930362
RAD51C	-0.048786512	0.0483665	-0.049522033	0.34846133	8.2132849	0.32152564
RAD51C	-0.20636258	0.29241075	-0.25905918	0.30254972	1.7404022	0.48515118
RAD51C	0.32320003	0.069414757	0.34036554	0.53998801	3.123082	0.12316475
RAD51C	0.12833982	0.093395606	0.14544225	-0.11557541	-2.611635	-0.33747538
RAD51C	0.11298208	0.064684287	0.11507612	0.13326653	0.31359163	-0.05826731
RAD51C	0.61047763	0.140497	0.59650517	2.1488971	10.949839	1.4759342
RAD51C	0.03047535	0.11483749	0.049545197	-0.83020707	-7.494786	-0.95620998
RAD51C	-0.16809908	0.094903402	-0.1632147	-0.86728448	-7.3673376	-0.7805275
RAD51C	-0.28595557	0.11295983	-0.25836045	-0.78816169	-4.4458824	-0.60625896
BRIP1	0.60671556	0.41822493	0.52927463	0.67071757	0.15303251	0.064985219
BRIP1	1.2450625	0.18029653	1.2772795	1.8970226	3.6160438	0.54328542
BRIP1	0.30242708	0.2315539	0.25960235	-0.33970555	-2.7731454	-0.67576562
BRIP1	-0.23233827	0.14976633	-0.18694517	-1.7217871	-9.9451514	-1.6112996
BRIP1	-0.20718893	0.12009833	-0.1982252	-2.0727449	-15.533571	-1.9509774
BRIP1	-0.13151354	0.061448213	-0.12411954	-0.47531628	-5.5949999	-0.42765446
BRIP1	0.51685471	0.057035708	0.52785143	-0.44530603	-16.869445	-1.0496152
BRIP1	-0.28432238	0.045749972	-0.28270356	-0.79877459	-11.244864	-0.59252875
BRIP1	-0.13106949	0.08598062	-0.1216248	0.56224242	8.0635836	0.6074095
BRIP1	0.53784291	0.072056745	0.5328956	1.1177763	8.0482879	0.50842302
BRIP1	0.74434012	0.082004501	0.75463522	-0.50695999	-15.25892	-1.3380529
BRIP1	0.35166996	0.10121255	0.37351907	-0.88900599	-12.258124	-1.3389828
BRIP1	0.10058719	0.080412009	0.085761805	-0.061848955	-2.0200483	-0.22406848
BRIP1	0.28854802	0.15452298	0.26222825	-0.17066331	-2.9717996	-0.50934928
BRIP1	0.12914956	0.20053459	0.094803361	-0.86546284	-4.9598047	-1.0367239
BRIP1	0.50797584	0.06058376	0.50751806	-0.16683682	-11.138507	-0.7508126
BRIP1	0.71752737	0.080403247	0.73897447	-0.24180671	-11.931534	-1.0572389
BRIP1	0.69973702	0.052360949	0.69787298	0.88809591	3.5973161	0.11376521
BRIP1	-0.12342272	0.069267345	-0.11057471	-0.11505728	0.12077033	-0.08094029
BRIP1	0.06221498	0.073868057	0.069846845	-0.68755088	-10.150069	-0.83385545
CD79B	0.064724792	0.06382808	0.065041172	0.44901708	6.0207403	0.30751819
CD79B	0.30843012	0.10912159	0.32056373	0.31607074	0.070019279	-0.080950715
CD79B	-0.093129213	0.06722561	-0.078298048	-0.10779776	-0.21819872	-0.10595743
CD79B	-0.026626068	0.19045398	-0.058500142	0.10904851	0.71237458	0.091090927
CD79B	0.3626096	0.09631195	0.38331734	0.62970925	2.7732763	0.16993419
CD79B	-0.53824335	0.10119165	-0.52695786	-0.44053246	0.96560228	0.0099676778
GNA13	0.27097548	0.3773827	0.19336725	1.0803834	2.1447934	0.81055844
GNA13	0.051124855	0.090666873	0.068465514	0.25649102	2.2650628	0.11156778
GNA13	0.34194447	0.083493684	0.33078366	0.005294811	-4.0320374	-0.40194657
GNA13	-0.022186171	0.047739192	-0.025299187	0.27079995	6.1372241	0.21964141
GNA13	0.11577542	0.1878307	0.067849949	0.38453885	1.4308813	0.24023118
PRKAR1A	-0.44539182	0.058935442	-0.45269384	-1.3238502	-14.905434	-0.94761405
PRKAR1A	-0.47358967	0.064736729	-0.48910206	-0.40977925	0.98569112	0.0028650884
PRKAR1A	-0.46395692	0.11249119	-0.44443915	-0.22486857	2.1253962	0.14311286
PRKAR1A	0.33566472	0.096905888	0.3561021	-0.49292955	-8.5505049	-0.92548937
PRKAR1A	0.75723965	0.078236407	0.75567956	0.15778592	-7.6620816	-0.67435136
PRKAR1A	-0.047457079	0.060036076	-0.062035802	-0.72382979	-11.266105	-0.73825171
PRKAR1A	0.16319948	0.12651497	0.18784389	0.28490601	0.96199313	0.020604402
PRKAR1A	0.29570084	0.067442738	0.28895987	-0.12392254	-6.2219209	-0.48934013
PRKAR1A	0.91386599	0.11802455	0.92055891	1.5893249	5.7230371	0.59230824
PRKAR1A	0.42111916	0.44997233	0.32411833	0.95091419	1.1773947	0.55033813
PRKAR1A	0.64595322	0.38702668	0.57633977	0.6823186	0.093960923	0.029521114
PRKAR1A	2.5318231	0.20636626	2.5785973	2.2513526	-1.3590909	-0.40370242
PRKAR1A	1.0533047	0.60409367	0.94133228	0.29828316	-1.2498418	-0.71950684
PRKAR1A	-0.20153822	0.1240199	-0.1708984	-0.1819968	0.15756684	-0.087556117
ABCA8	-1.7516039	0.36633907	-1.7540763	-2.3090168	-1.5215764	-0.6313982
KCNJ2	-0.16043986	0.33940726	-0.15486831	0.43493222	1.7541525	0.51334281
SOX9	-0.52910326	0.27106595	-0.5826463	-0.72638394	-0.72779588	-0.22019536
SOX9	-0.34152105	0.15592002	-0.35569677	-0.401325	-0.38355527	-0.12208595
SOX9	0.026087203	0.45161793	-0.044678015	-0.46115865	-1.0788895	-0.49293835
NUP85	-0.43518616	0.39487052	-0.42680908	1.62823	5.2255512	1.9785813
RPTOR	-0.12973488	0.043682347	-0.12449204	-0.54590219	-9.5271281	-0.49786788
RPTOR	0.55062253	0.12537143	0.54686597	0.60208135	0.41045091	-0.021242343
RPTOR	-0.333311	0.09656688	-0.31260241	0.13712263	4.8715836	0.37326732
RPTOR	-0.22383463	0.060583921	-0.23621402	-0.26686685	-0.71029108	-0.10711055
RPTOR	0.088434905	0.08715839	0.057774432	0.25220152	1.8789541	0.11796936
RPTOR	-0.28973076	0.072952489	-0.28936847	-0.19856149	1.2497075	0.014349264
RPTOR	-0.43751121	0.045290166	-0.43429932	-0.75374467	-6.9823869	-0.39590307
RPTOR	-0.19505405	0.055881193	-0.20294235	-0.12592502	1.2370714	0.00055960775
RPTOR	0.023994078	0.35106885	-0.046188023	-0.071045531	-0.27071502	-0.10131523
RPTOR	0.16522988	0.099179004	0.17621448	0.72778941	5.6721636	0.47511721
RPTOR	-0.10599653	0.094660239	-0.09690106	0.086610647	2.034721	0.10705399
RPTOR	-0.041962409	0.079554084	-0.043541305	-0.085465605	-0.54683799	-0.11838202
RPTOR	-0.36369298	0.079034871	-0.35092633	-0.13840274	2.850517	0.13606587
RPTOR	-0.31875541	0.11773928	-0.31187078	-0.29351889	0.2143424	-0.05810583
RPTOR	0.16294424	0.10975563	0.15947129	0.27181102	0.99190158	0.035882012
RPTOR	0.01827633	0.04553056	0.015086836	-0.077431352	-2.1020537	-0.16897591
RPTOR	-0.34521958	0.091649539	-0.32409089	-0.084073765	2.8493958	0.1635594
RPTOR	0.16573292	0.084833934	0.16952161	0.44058005	3.2398254	0.19460072
RPTOR	-0.31151489	0.10176237	-0.32517059	-0.1788734	1.3034434	0.069839469
RPTOR	-0.041946554	0.048802187	-0.042124796	0.21556045	5.2765464	0.18122752
RPTOR	-0.32131869	0.061598552	-0.31678412	-0.1561969	2.6806115	0.084129496
RPTOR	-0.159761	0.094448517	-0.14918892	0.018560062	1.8880239	0.091291261
RPTOR	0.029634611	0.059405549	0.027757154	0.12798205	1.6555262	0.02376718
RPTOR	-0.15803991	0.067836476	-0.15470474	0.23798303	5.8379056	0.31623005
RPTOR	-0.0169708	0.088474373	-0.0061489125	-0.40217876	-4.3538931	-0.47248757
RPTOR	0.091135011	0.10890987	0.075175525	0.14176875	0.46491411	-0.0098644993
RPTOR	0.38289125	0.036286438	0.38580151	0.44383345	1.679476	-0.018425779
RPTOR	-0.49104772	0.10347239	-0.46584779	-0.17759233	3.0293626	0.21179774
RPTOR	-0.14394706	0.069940968	-0.1459846	-0.10531653	0.55233057	-0.035789646
RPTOR	0.026977559	0.053561748	0.019478846	-0.059119722	-1.6074397	-0.15505629
RPTOR	-0.41117947	0.11364908	-0.39454129	-0.21009828	1.7693165	0.10798529
RPTOR	-0.22930438	0.047383111	-0.21841228	-0.078959988	3.1729532	0.062994572
RPTOR	-0.14378093	0.054633672	-0.12897432	0.11409166	4.7200303	0.16660825
RPTOR	-0.085644213	0.076500801	-0.076773602	-0.049275042	0.47540902	-0.048959161
RPTOR	0.043867281	0.069363189	0.052895462	0.33532973	4.2019759	0.20597655
RPTOR	-0.81207874	0.057719777	-0.80159308	-0.4150375	6.878773	0.31009786
RPTOR	-0.44219922	0.10487301	-0.40783413	-0.21759052	2.1417207	0.11378589
rs151264360	-0.046150314	0.22101557	-0.0080681747	-0.97151982	-4.1868973	-1.0399094
rs151264360	0.72935388	0.2441279	0.76001454	0.81144696	0.33627077	-0.025025305
LAMA3	-1.6184562	0.37823431	-1.6017729	0.93725429	6.7569504	2.4625695
SS18_fus	0.209638	0.091726308	0.21314581	-0.28242051	-5.3644208	-0.57202404
SMAD2	-0.31009907	0.055534917	-0.31004987	-0.66674043	-6.4219302	-0.43314828
SMAD2	0.45604952	0.047064472	0.45315436	-0.1684828	-13.269719	-0.69809488
SMAD2	-0.15113805	0.068081847	-0.13207808	-1.4913269	-19.684967	-1.4357066
SMAD2	0.16443214	0.073077345	0.1569797	0.77370113	8.337317	0.54026371
SMAD2	-0.72025938	0.15597766	-0.72625774	-1.4846569	-4.9006858	-0.83485686
SMAD2	0.36067486	0.089505019	0.36706361	-0.23721454	-6.6799539	-0.68073587
SMAD2	-0.43245639	0.085598127	-0.4395079	-1.6074881	-13.727307	-1.244438
SMAD2	-0.19015914	0.071251341	-0.1954558	-0.88563298	-9.7608527	-0.76663491
SMAD2	0.065860277	0.12701079	0.087153153	-1.2823235	-10.614718	-1.4459344
SMAD2	0.28373061	0.18628086	0.2594155	-0.59014372	-4.6911654	-0.92601694
SMAD4	-0.065119836	0.14332744	-0.088830879	-0.31224324	-1.7241877	-0.29987008
SMAD4	0.50755425	0.074985731	0.49099394	0.43743433	-0.93511023	-0.13001734
SMAD4	1.1826682	0.1157395	1.206428	0.77270177	-3.5421479	-0.51018395
SMAD4	-0.19431516	0.08336294	-0.20984597	-0.78713139	-7.1112683	-0.65374314
SMAD4	0.31666186	0.066807577	0.33705678	0.20247184	-1.7092375	-0.21104266
SMAD4	1.5738667	0.089527324	1.57948	0.6781348	-10.005123	-0.97780292
SMAD4	0.64186308	0.11098165	0.65686378	0.77596562	1.2083307	0.042644115
SMAD4	0.59439642	0.07644954	0.58331577	-0.52524626	-14.645512	-1.1850198
SMAD4	0.14698922	0.052905131	0.13231581	-0.059252039	-3.8983224	-0.26802557
SMAD4	-0.91280014	0.098444287	-0.9065607	-1.639745	-7.3843278	-0.80964204
SMAD4	0.20160879	0.067225878	0.20756487	0.35258038	2.2457363	0.068557792
SMAD4	0.24279493	0.075323376	0.23535092	0.21959576	-0.30799432	-0.092212883
MALT1	0.51850899	0.29678592	0.53991667	1.1370631	2.084176	0.52068868
MALT1	-0.40440301	0.33292857	-0.35548911	0.077573359	1.447687	0.35660475
BCL2	0.25725312	0.28870205	0.20718763	0.45173349	0.67363697	0.16808814
BCL2	0.32278172	0.56837681	0.23552244	-0.38771158	-1.2500392	-0.69969174
ATP9B	-0.55658166	0.27916805	-0.5276959	-1.2898997	-2.6267978	-0.83866149
STK11	-0.33317108	0.17434294	-0.35707107	-0.46262688	-0.74253539	-0.18201353
STK11	-0.64885631	0.18733412	-0.63661544	-0.14350283	2.6976051	0.41665489
STK11	-0.25145122	0.11379444	-0.23093807	0.002497309	2.2316427	0.15697766
STK11	-0.13159741	0.090144357	-0.12402842	0.21612387	3.8573826	0.26369457
STK11	-0.0040202412	0.067713284	0.0066663341	0.32651879	4.8814504	0.24339474
STK11	-0.020045112	0.077260969	-0.0089367753	-0.062031179	-0.5434318	-0.12955212
STK11	-0.39110899	0.10968409	-0.38042261	-0.055187949	3.0626232	0.24877694
STK11	-0.23950542	0.11217125	-0.24396942	0.15956441	3.5576837	0.32707611
STK11	-0.12366691	0.57148338	-0.21917677	-0.65593321	-0.93137669	-0.51321416
