Chr	start	end	gene	depth	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND
chr15	88645851	88646341	NTRK3	1844	0.095368765
chr15	88646351	88648920	NTRK3	25124	0.77150307
chr15	88648946	88649902	NTRK3	9412	-0.083502558
chr15	88650246	88650374	NTRK3	58	0.82032845
chr15	88650681	88652274	NTRK3	14116	-0.30714503
chr15	88652281	88655116	NTRK3	25610	0.27107953
chr15	88655426	88656545	NTRK3	11308	-0.44464944
chr15	88656826	88656928	NTRK3	963	0.53941811
chr15	88656956	88657643	NTRK3	3965	0.18380491
chr15	88657661	88659547	NTRK3	11529	-0.39290512
chr15	88659681	88665875	NTRK3	47313	1.8167449
chr15	88665881	88666765	NTRK3	4631	0.65589831
chr15	88667001	88667204	NTRK3	390	0.24200417
chr15	88667221	88667290	NTRK3	311	-1.0667024
chr15	88667301	88668209	NTRK3	7164	-0.3453892
chr15	88668341	88669647	NTRK3	15078	0
chr15	88670341	88670481	NTRK3	1145	0.44147437
chr15	88671876	88672021	NTRK3	217	1.9694235
chr15	88678296	88678662	NTRK3	3627	-0.20616191
chr15	88679106	88679314	NTRK3	2335	0.60355894
chr15	88679676	88679848	NTRK3	1350	-0.22768144
chr15	88680611	88680828	NTRK3	1364	-0.61884634
chr15	88690516	88690661	NTRK3	918	-0.092275468
chr15	88726601	88726757	NTRK3	1340	0.016005339
chr15	88727421	88727570	NTRK3	1551	0.31685059
chr15	88749016	88749233	NTRK3	2675	0.35340606
chr15	88799111	88799423	NTRK3	2880	-0.17393776
chr15	89816556	89816625	FANCI	49	-0.5868814
chr15	89816661	89816729	FANCI	55	0.86865179
chr15	90627466	90627612	IDH2	1760	0.49627939
chr15	90628021	90628162	IDH2	2152	0.83717776
chr15	90628206	90628340	IDH2	1840	0.77413428
chr15	90628476	90628649	IDH2	1411	-0.12424686
chr15	90630321	90630527	IDH2	3736	0.95597911
chr15	90630646	90630825	IDH2	1945	0.29868844
chr15	90631566	90631775	IDH2	3517	0.82355517
chr15	90631786	90632003	IDH2	3716	0.82714606
chr15	90633686	90633902	IDH2	1954	-0.065139612
chr15	90634756	90634907	IDH2	2964	1.1925228
chr15	90643781	90643953	IDH2	965	-0.52132335
chr15	90645486	90645661	IDH2	301	-2.0888162
chr15	91290596	91290728	BLM	167	1.1670548
chr15	91292561	91292679	BLM	77	1.161817
chr15	91292686	91293312	BLM	1405	-0.26678645
chr15	91294991	91295192	BLM	51	-0.68521084
chr15	91298011	91298198	BLM	196	-0.37061764
chr15	91303351	91303525	BLM	358	2.0008486
chr15	91303801	91304285	BLM	1283	0.023212046
chr15	91304286	91304494	BLM	382	-0.20775053
chr15	91306171	91306417	BLM	538	1.2945728
chr15	91308501	91308669	BLM	433	0.74887706
chr15	91310111	91310280	BLM	51	0.08427968
chr15	91312341	91312478	BLM	258	0.18932322
chr15	91312646	91312853	BLM	1178	-0.15448686
chr15	91326026	91326203	BLM	173	0.13577141
chr15	91328116	91328337	BLM	887	-0.64853007
chr15	91333856	91334116	BLM	660	-0.42307889
chr15	91337361	91337602	BLM	71	-0.56438534
chr15	91341391	91341602	BLM	60	-0.75117396
chr15	91346726	91346962	BLM	209	-0.11903055
chr15	91347361	91347621	BLM	647	0.54844268
chr15	91352341	91352517	BLM	1052	2.017025
chr15	91354401	91354649	BLM	1535	-0.47079938
chr15	91358306	91358546	BLM	1455	0.92567311
chr15	99192776	99192933	IGF1R	1089	-0.25489869
chr15	99194086	99194330	IGF1R	1761	-0.3752866
chr15	99250756	99251361	IGF1R	7325	-0.12991602
chr15	99434526	99434892	IGF1R	3339	-0.20183462
chr15	99439971	99440149	IGF1R	958	-0.18132718
chr15	99442676	99442885	IGF1R	2403	0.37423462
chr15	99451881	99452165	IGF1R	2593	-0.090545686
chr15	99454521	99454705	IGF1R	2148	0.36832814
chr15	99456246	99456531	IGF1R	2194	-0.3828454
chr15	99459166	99459385	IGF1R	2542	0.26157947
chr15	99459876	99460129	IGF1R	2280	-0.14428639
chr15	99465341	99465700	IGF1R	3546	-0.19464291
chr15	99467071	99467250	IGF1R	1439	1.1660016
chr15	99467721	99467936	IGF1R	2497	0.3108944
chr15	99472756	99472909	IGF1R	858	-0.0030073752
chr15	99473426	99473570	IGF1R	907	-0.48523546
chr15	99478021	99478307	IGF1R	2842	0.079300382
chr15	99478521	99478690	IGF1R	1824	0.4002044
chr15	99482406	99482610	IGF1R	1872	0.36334726
chr15	99486121	99486302	IGF1R	1844	0.13658354
chr15	99491781	99491954	IGF1R	1790	0.14829031
chr15	99500266	99500686	IGF1R	3769	-0.33827053
chr16	338100	338269	AXIN1	1825	0.32978845
chr16	339415	339624	AXIN1	1761	-0.041915633
chr16	341160	341334	AXIN1	990	-0.43867179
chr16	343465	343748	AXIN1	2461	-0.043581087
chr16	347020	347247	AXIN1	2700	0.3953895
chr16	347695	348298	AXIN1	7389	0.25886376
chr16	349045	349229	AXIN1	1027	-0.58345902
chr16	354270	354456	AXIN1	1001	-0.36065771
chr16	359950	360096	AXIN1	1218	-0.00047047813
chr16	364510	364705	AXIN1	1179	-0.44024376
chr16	396115	397134	AXIN1	11410	-0.36541851
chr16	402325	402468	AXIN1	131	-2.9439067
chr16	2097791	2098079	TSC2	1591	-0.52722457
chr16	2098566	2098779	TSC2	2254	0.19693463
chr16	2100366	2100505	TSC2	1404	0.70327675
chr16	2103311	2103496	TSC2	956	-0.42167744
chr16	2104271	2104475	TSC2	2525	0.4414095
chr16	2105376	2105558	TSC2	2198	0.5119492
chr16	2106146	2106281	TSC2	1218	0.1691209
chr16	2106611	2106793	TSC2	1826	0.19057573
chr16	2107061	2107212	TSC2	862	-0.48463065
chr16	2108716	2108901	TSC2	2035	0.30276127
chr16	2110641	2110852	TSC2	1726	-0.21058829
chr16	2111846	2112017	TSC2	2043	0.41053594
chr16	2112471	2112622	TSC2	1468	0.19224512
chr16	2112941	2113084	TSC2	1015	0.013899139
chr16	2114246	2114468	TSC2	1787	-0.22538064
chr16	2115491	2115668	TSC2	1405	-0.1912133
chr16	2120426	2120610	TSC2	1210	-0.39906628
chr16	2121476	2121657	TSC2	2244	0.52415422
chr16	2121751	2121973	TSC2	1717	0.006215617
chr16	2122206	2122389	TSC2	2201	0.43798598
chr16	2122821	2123001	TSC2	1355	-0.30028451
chr16	2124176	2124431	TSC2	1995	-0.2560835
chr16	2125771	2125907	TSC2	1290	0.11575784
chr16	2126041	2126287	TSC2	3679	0.65374866
chr16	2126466	2126601	TSC2	1514	0.32830049
chr16	2127576	2127749	TSC2	1346	-0.28274613
chr16	2129006	2129223	TSC2	3040	0.57445477
chr16	2129246	2129452	TSC2	2798	0.59764047
chr16	2129536	2129701	TSC2	1665	0.57950898
chr16	2130141	2130417	TSC2	2784	0.281991
chr16	2131566	2131814	TSC2	2106	-0.064619137
chr16	2132396	2132538	TSC2	967	-0.28735349
chr16	2133666	2133851	TSC2	1691	0.19845776
chr16	2134201	2134729	TSC2	4927	-0.33680897
chr16	2134906	2135059	TSC2	1924	0.61713427
chr16	2135206	2135343	TSC2	1447	0.26951127
chr16	2136171	2136416	TSC2	2524	0.25318116
chr16	2136701	2136883	TSC2	2184	0.39589665
chr16	2137821	2137975	TSC2	1239	0.0003236882
chr16	2138021	2138157	TSC2	1422	0.32611274
chr16	2138196	2138340	TSC2	1439	0.2326723
chr16	2138416	2138624	TSC2	1974	0.12281145
chr16	3777691	3778390	CREBBP	7137	-0.30456082
chr16	3778451	3779916	CREBBP	14157	-0.43350727
chr16	3781171	3781455	CREBBP	2676	0.062816007
chr16	3781751	3781972	CREBBP	4321	1.0263124
chr16	3786001	3786217	CREBBP	3026	0.90720053
chr16	3786626	3786848	CREBBP	3372	0.6475235
chr16	3788531	3788711	CREBBP	621	0.1355667
chr16	3789556	3789758	CREBBP	2260	0.69850691
chr16	3790376	3790580	CREBBP	7275	1.9661855
chr16	3794846	3794994	CREBBP	713	1.4863218
chr16	3795241	3795389	CREBBP	862	-0.58240159
chr16	3799571	3799717	CREBBP	39	-0.10932438
chr16	3801696	3801840	CREBBP	1817	0.50212876
chr16	3807251	3807397	CREBBP	357	-1.3659026
chr16	3807781	3808059	CREBBP	1726	-0.22769345
chr16	3808831	3809000	CREBBP	976	-0.10410167
chr16	3817691	3817935	CREBBP	2118	1.8467631
chr16	3819146	3819393	CREBBP	3175	0.45704999
chr16	3820541	3821010	CREBBP	3418	-0.69504518
chr16	3823716	3823975	CREBBP	2374	-0.063284227
chr16	3824536	3824719	CREBBP	1278	-0.38694893
chr16	3827561	3827666	CREBBP	176	-0.62768899
chr16	3827976	3828188	CREBBP	1739	0.28143514
chr16	3828666	3828851	CREBBP	2192	0.46291506
chr16	3830711	3830918	CREBBP	1878	0.15568992
chr16	3831181	3831320	CREBBP	934	0.13602643
chr16	3832651	3832948	CREBBP	2325	-0.41711289
chr16	3841956	3842129	CREBBP	1461	0.56262479
chr16	3843361	3843648	CREBBP	3084	0.44953422
chr16	3860571	3860790	CREBBP	2277	0.20337055
chr16	3900271	3901041	CREBBP	7362	-0.6244715
chr16	3929801	3929938	CREBBP	1340	0.22982986
chr16	9856981	9858843	GRIN2A	27429	0.3709925
chr16	9862686	9862969	GRIN2A	2354	-0.2690024
chr16	9892106	9892352	GRIN2A	2263	-0.048077065
chr16	9916096	9916300	GRIN2A	1520	0.26462755
chr16	9923256	9923542	GRIN2A	2894	0.17563357
chr16	9927936	9928114	GRIN2A	717	0.24307283
chr16	9934476	9934660	GRIN2A	1369	-0.024746151
chr16	9934766	9934977	GRIN2A	1124	0.8571849
chr16	9943581	9943835	GRIN2A	2625	0.072052776
chr16	9984811	9984987	GRIN2A	911	-0.70345516
chr16	10031788	10032423	GRIN2A	6603	-0.38836112
chr16	10064578	10064747	GRIN2A	109	-0.53027659
chr16	10273833	10274468	GRIN2A	5632	-0.53596658
chr16	11348665	11349364	SOCS1	3620	-1.0672316
chr16	14013995	14014256	ERCC4	1622	-0.27055939
chr16	14015865	14016102	ERCC4	264	0.90058122
chr16	14020395	14020635	ERCC4	623	0.38772946
chr16	14021860	14022095	ERCC4	98	-0.70668564
chr16	14024545	14024782	ERCC4	184	-0.55576488
chr16	14025990	14026095	ERCC4	315	1.0968196
chr16	14026105	14026168	ERCC4	119	2.0657678
chr16	14028025	14028191	ERCC4	192	-0.17457333
chr16	14028980	14029245	ERCC4	1002	0.3636098
chr16	14029255	14029635	ERCC4	3393	0.11170454
chr16	14031590	14031727	ERCC4	269	0.78690246
chr16	14038545	14038736	ERCC4	466	-1.5547775
chr16	14041440	14042218	ERCC4	8271	-0.26097604
chr16	23614755	23615035	PALB2	804	0.17016449
chr16	23619160	23619362	PALB2	1531	-0.078426981
chr16	23625290	23625427	PALB2	164	0.070992469
chr16	23632650	23632830	PALB2	316	-0.24471331
chr16	23634265	23634470	PALB2	738	0.77593295
chr16	23635300	23635437	PALB2	83	-1.2282129
chr16	23637525	23637752	PALB2	1731	0.21950414
chr16	23640485	23640625	PALB2	182	-0.67338808
chr16	23640935	23641803	PALB2	8186	0.27571117
chr16	23646160	23646535	PALB2	3561	1.3059029
chr16	23646540	23647659	PALB2	4743	0.37938988
chr16	23649140	23649285	PALB2	563	0.42088655
chr16	23649345	23649480	PALB2	694	2.5112509
chr16	23652370	23652518	PALB2	1338	0.21656126
chr16	30492682	30492751	ITGAL	101	1.5293766
chr16	31195302	31195510	FUS_fus	1834	-0.067783853
chr16	31196052	31196226	FUS_fus	2052	2.8535202
chr16	31196477	31197150	FUS_fus	6394	0.31570777
chr16	31197167	31198155	FUS_fus	7357	1.1331534
chr16	31199657	31199735	FUS_fus	598	-0.35305563
chr16	31199737	31200485	FUS_fus	3891	0.97374659
chr16	31475627	31475694	ARMC5	521	-0.56992009
chr16	50783588	50784141	CYLD	1638	0.030325462
chr16	50785493	50785834	CYLD	742	-0.73837708
chr16	50788208	50788347	CYLD	193	0.93399968
chr16	50809023	50809164	CYLD	215	-0.87597732
chr16	50810068	50810208	CYLD	111	-2.0781663
chr16	50811713	50811887	CYLD	36	-1.1183369
chr16	50813553	50813977	CYLD	3629	-0.24118296
chr16	50815133	50815340	CYLD	1522	0.1102483
chr16	50816223	50816392	CYLD	132	0.2728557
chr16	50818218	50818391	CYLD	51	-0.85199291
chr16	50820728	50820881	CYLD	112	0.47791214
chr16	50821673	50821804	CYLD	30	-0.27964332
chr16	50825443	50825624	CYLD	97	-0.5051097
chr16	50826478	50826554	CYLD	24	-0.65190982
chr16	50826563	50826631	CYLD	15	-0.77446736
chr16	50827433	50827603	CYLD	463	-1.2176499
chr16	50828098	50828377	CYLD	2969	0.48785847
chr16	50830208	50830452	CYLD	1415	-0.16406464
chr16	56782130	56782377	NUP93	1662	-0.48280718
chr16	56792415	56792604	NUP93	1034	-0.67960109
chr16	56815675	56815927	NUP93	1897	0.60061633
chr16	56815950	56816152	NUP93	1619	0.16260884
chr16	56817385	56817642	NUP93	1816	0.74609741
chr16	56817660	56817789	NUP93	333	2.1715769
chr16	56832345	56832489	NUP93	398	0.76475694
chr16	56839390	56839571	NUP93	1891	0.40664201
chr16	56852530	56852686	NUP93	567	-0.91456514
chr16	56855385	56855532	NUP93	908	1.6344741
chr16	56857590	56857770	NUP93	1984	0.24217335
chr16	56862865	56863036	NUP93	1385	0.75114575
chr16	56864410	56864624	NUP93	1734	-0.21519753
chr16	56865725	56865933	NUP93	2276	0.24214721
chr16	56866170	56866327	NUP93	1342	0.56927713
chr16	56867105	56867353	NUP93	2409	0.011402046
chr16	56868010	56868188	NUP93	2250	0.44208772
chr16	56868235	56868381	NUP93	1209	0.4978776
chr16	56868595	56868732	NUP93	78	0.12047213
chr16	56870490	56870659	NUP93	1005	0.96595329
chr16	56871495	56871667	NUP93	1355	-0.24127631
chr16	56872840	56873017	NUP93	1296	1.7780574
chr16	56873070	56873141	NUP93	130	0.15937455
chr16	56873400	56873537	NUP93	1018	0.004142714
chr16	56875595	56875770	NUP93	1432	-0.15786691
chr16	56878385	56878563	NUP93	1786	0.10886083
chr16	67063274	67063407	CBFB	781	-0.24479909
chr16	67063599	67063732	CBFB	877	-0.33106718
chr16	67070509	67070686	CBFB	884	-0.10546876
chr16	67100559	67100741	CBFB	1030	-0.003909778
chr16	67116094	67116267	CBFB	770	-0.9145937
chr16	67132574	67132716	CBFB	198	-1.1008909
chr16	67644711	67645332	CTCF	5309	-0.56318492
chr16	67645351	67645493	CTCF	856	0.60385561
chr16	67645831	67646041	CTCF	1057	-0.40337355
chr16	67650626	67650798	CTCF	1997	0.40891289
chr16	67654576	67654753	CTCF	1031	-0.034489227
chr16	67655321	67655527	CTCF	647	1.2018188
chr16	67660436	67660641	CTCF	1306	0.047299157
chr16	67662246	67662485	CTCF	3342	0.56684566
chr16	67663266	67663448	CTCF	1043	0.7385506
chr16	67670569	67670770	CTCF	1456	-0.30247333
chr16	67671564	67671820	CTCF	2283	-0.15677749
chr16	68771262	68771331	CDH1	270	-1.1238811
chr16	68771357	68771433	CDH1	280	-1.1464958
chr16	68772177	68772351	CDH1	1082	-0.21516542
chr16	68835542	68835828	CDH1	3217	0.22849369
chr16	68842302	68842498	CDH1	1567	0.42772186
chr16	68842582	68842768	CDH1	1266	0.66298307
chr16	68844077	68844284	CDH1	2141	0.59596108
chr16	68845557	68845805	CDH1	2547	0.073155334
chr16	68846007	68846188	CDH1	1672	0.24231386
chr16	68847182	68847434	CDH1	2385	0.39513982
chr16	68849392	68849677	CDH1	2643	-0.029537017
chr16	68853147	68853367	CDH1	1980	-0.10638511
chr16	68855882	68856163	CDH1	3078	0.62378653
chr16	68857277	68857556	CDH1	1943	-0.080273744
chr16	68862052	68862224	CDH1	1774	0.1775458
chr16	68863522	68863672	CDH1	1131	-0.13989061
chr16	68867162	68867407	CDH1	2039	-0.11127645
chr16	81819570	81819822	PLCG2	2069	-0.24047294
chr16	81888025	81888235	PLCG2	1898	0.33677676
chr16	81891840	81891980	PLCG2	1323	0.14886231
chr16	81892700	81892802	PLCG2	196	1.5190453
chr16	81902790	81902923	PLCG2	1253	0.56999508
chr16	81904425	81904572	PLCG2	149	0.81781335
chr16	81914465	81914598	PLCG2	956	0.070030453
chr16	81916830	81916979	PLCG2	1228	-0.047416865
chr16	81922755	81922899	PLCG2	1605	0.76601276
chr16	81925045	81925245	PLCG2	1607	-0.012801079
chr16	81927285	81927440	PLCG2	787	-0.70080359
chr16	81929380	81929569	PLCG2	2200	0.40381376
chr16	81934195	81934418	PLCG2	1859	-0.16439435
chr16	81938985	81939123	PLCG2	1408	0.15513482
chr16	81941260	81941405	PLCG2	803	-0.68041065
chr16	81941985	81942227	PLCG2	2512	0.16031796
chr16	81944090	81944337	PLCG2	2083	-0.013297792
chr16	81946175	81946356	PLCG2	1049	-0.58057157
chr16	81953055	81953302	PLCG2	2859	0.29807321
chr16	81954795	81954898	PLCG2	447	-0.51501999
chr16	81957065	81957238	PLCG2	986	-0.68802967
chr16	81960660	81960796	PLCG2	1572	0.31400517
chr16	81962120	81962263	PLCG2	934	1.0691964
chr16	81965080	81965289	PLCG2	1885	-0.092782803
chr16	81968010	81968148	PLCG2	865	0.0072834199
chr16	81969120	81969493	PLCG2	4994	0.23033978
chr16	81969530	81970000	PLCG2	3824	-0.31288991
chr16	81971330	81971546	PLCG2	1372	-0.62249226
chr16	81972380	81972556	PLCG2	2006	0.31780544
chr16	81973465	81973680	PLCG2	2048	0.62915677
chr16	81979750	81979891	PLCG2	1932	0.65060363
chr16	81990265	81990514	PLCG2	2249	-0.082378488
chr16	81991510	81991650	PLCG2	1541	0.86516689
chr16	85953773	85953846	IRF8	737	-0.1026794
chr16	88713163	88713299	rs4673	1084	-0.10278932
chr16	89804988	89805401	FANCA	3924	-0.31597445
chr16	89805513	89805730	FANCA	1849	-0.19148663
chr16	89805838	89805996	FANCA	1050	-0.26835921
chr16	89806118	89806539	FANCA	4255	-0.2273091
chr16	89807168	89807298	FANCA	706	-0.13487996
chr16	89809183	89809361	FANCA	1530	-0.13183714
chr16	89811338	89811532	FANCA	1495	-0.10251411
chr16	89812963	89813108	FANCA	1001	-0.36693014
chr16	89813183	89813328	FANCA	958	-0.43014185
chr16	89815033	89815216	FANCA	1218	-0.44111221
chr16	89816113	89816339	FANCA	1971	-0.1339458
chr16	89818503	89818649	FANCA	930	1.5797401
chr16	89824958	89825151	FANCA	1475	-0.22012413
chr16	89828318	89828454	FANCA	871	0.018086715
chr16	89831268	89831515	FANCA	2295	-0.0088566924
chr16	89833523	89833658	FANCA	288	0.41175582
chr16	89836223	89836473	FANCA	2171	-0.08198571
chr16	89836548	89836697	FANCA	1092	-0.0867651
chr16	89836933	89837078	FANCA	926	-0.39825845
chr16	89838063	89838244	FANCA	2267	0.492724
chr16	89839643	89839832	FANCA	1097	-0.59076463
chr16	89842103	89842261	FANCA	780	-0.71547204
chr16	89845153	89845293	FANCA	1046	-0.27725633
chr16	89845298	89845463	FANCA	1054	-0.42255669
chr16	89846248	89846392	FANCA	1379	0.11266847
chr16	89849213	89849358	FANCA	1108	-0.045761956
chr16	89849383	89849523	FANCA	1394	0.13405832
chr16	89851233	89851415	FANCA	1178	-0.50806197
chr16	89857778	89857976	FANCA	1276	-0.43203785
chr16	89858308	89858486	FANCA	1952	0.21958426
chr16	89858843	89858999	FANCA	590	-1.1713075
chr16	89862288	89862459	FANCA	1066	-0.51206282
chr16	89864738	89865520	FANCA	8962	-0.39531625
chr16	89865533	89865672	FANCA	2830	1.1825126
chr16	89865958	89866097	FANCA	608	1.9119337
chr16	89869628	89869764	FANCA	1311	2.2848078
chr16	89871653	89871842	FANCA	1261	-0.40168888
chr16	89874663	89874770	FANCA	238	-1.5821856
chr16	89877083	89877224	FANCA	279	0.22792962
chr16	89877313	89877516	FANCA	1239	-0.56902599
chr16	89880903	89881038	FANCA	326	1.4420891
chr16	89882263	89882429	FANCA	2043	0.59467501
chr16	89882903	89883048	FANCA	741	-0.43648465
chr17	7572889	7573037	TP53	2100	0.70574163
chr17	7573894	7574051	TP53	1014	-0.31735956
chr17	7576529	7576662	TP53	362	1.3375771
chr17	7576809	7576957	TP53	1839	0.95604726
chr17	7576984	7577173	TP53	2735	0.72676711
chr17	7577469	7577648	TP53	1417	-0.23095886
chr17	7578154	7578326	TP53	1954	0.28647392
chr17	7578349	7578706	TP53	2452	-0.70507793
chr17	7579289	7579605	TP53	2699	-0.27611588
chr17	7579674	7579954	TP53	2702	-0.038592757
chr17	7976064	7976304	ALOX12B	2703	0.33742764
chr17	7976444	7976652	ALOX12B	3393	0.81119373
chr17	7976949	7977087	ALOX12B	1098	-0.19029051
chr17	7978884	7979069	ALOX12B	2074	0.33639931
chr17	7979459	7979675	ALOX12B	1854	-0.1883966
chr17	7979934	7980079	ALOX12B	973	-0.41756677
chr17	7980284	7980532	ALOX12B	1975	-0.23537806
chr17	7982679	7982893	ALOX12B	1472	-0.27506701
chr17	7983064	7983268	ALOX12B	1618	-0.044570994
chr17	7983529	7983674	ALOX12B	1802	0.48217339
chr17	7983949	7984129	ALOX12B	1988	0.26100387
chr17	7984174	7984323	ALOX12B	1659	0.50525418
chr17	7984384	7984525	ALOX12B	1615	0.40027184
chr17	7989304	7989563	ALOX12B	2643	0.092942221
chr17	7990599	7990773	ALOX12B	2395	0.55964633
chr17	8108154	8108377	AURKB	1749	-0.21933453
chr17	8108509	8108720	AURKB	2171	0.073006112
chr17	8109784	8109997	AURKB	2097	0.02387474
chr17	8110034	8110275	AURKB	1838	-0.2926585
chr17	8110469	8110710	AURKB	2767	0.29370972
chr17	8110839	8110991	AURKB	1668	0.37127708
chr17	8111029	8111173	AURKB	1395	0.21822766
chr17	8113439	8113583	AURKB	487	-1.2465388
chr17	11924168	11924347	MAP2K4	511	-1.3343764
chr17	11935528	11935672	MAP2K4	44	0.064705019
chr17	11958183	11958328	MAP2K4	55	-1.2826682
chr17	11973018	11973190	MAP2K4	326	-0.91101635
chr17	11984643	11984850	MAP2K4	457	-0.62829903
chr17	11998863	11999038	MAP2K4	110	-0.8626874
chr17	12011083	12011249	MAP2K4	71	0.53814437
chr17	12013633	12013769	MAP2K4	51	-0.5831073
chr17	12016523	12016715	MAP2K4	667	-0.041845715
chr17	12028578	12028721	MAP2K4	548	0.29067716
chr17	12032433	12032644	MAP2K4	1391	0.45138454
chr17	12043103	12043240	MAP2K4	145	0.58546761
chr17	12044468	12044617	MAP2K4	1239	0.99404113
chr17	17116945	17117181	FLCN	3092	0.46979873
chr17	17118275	17118415	FLCN	1559	0.29619236
chr17	17118470	17118656	FLCN	1679	0.041122377
chr17	17119670	17119857	FLCN	1171	-0.34902317
chr17	17120360	17120537	FLCN	1243	-0.41114002
chr17	17122300	17122562	FLCN	2548	-0.012295124
chr17	17124455	17124985	FLCN	6048	-0.22178253
chr17	17125780	17126008	FLCN	2252	0.035503071
chr17	17127210	17127489	FLCN	2141	-0.30269909
chr17	17129455	17129669	FLCN	1545	-0.4295288
chr17	17131175	17131512	FLCN	3175	-0.13778103
chr17	29422283	29422412	NF1	651	-0.29738688
chr17	29482993	29483163	NF1	101	0.12847141
chr17	29485998	29486138	NF1	24	-1.0490073
chr17	29490178	29490427	NF1	959	0.33615285
chr17	29496883	29497047	NF1	74	0.7316951
chr17	29508413	29508542	NF1	40	0.14497778
chr17	29508693	29508827	NF1	64	-0.34454948
chr17	29509503	29509705	NF1	108	-0.63095324
chr17	29527418	29527623	NF1	233	-1.3880256
chr17	29528033	29528198	NF1	257	-0.2950624
chr17	29528423	29528525	NF1	48	-1.9991359
chr17	29533233	29533415	NF1	713	0.31439686
chr17	29541458	29541631	NF1	33	-0.84531944
chr17	29545998	29546175	NF1	565	-1.0271306
chr17	29548858	29548960	NF1	50	-1.0899206
chr17	29548988	29549221	NF1	81	0.19097261
chr17	29549243	29549709	NF1	92	-1.0513269
chr17	29549723	29549790	NF1	26	0.054835866
chr17	29550513	29550585	NF1	13	-1.5096125
chr17	29552178	29552252	NF1	15	-5.1950334
chr17	29553418	29553743	NF1	1971	-0.69140194
chr17	29554243	29554349	NF1	273	-1.7723176
chr17	29554553	29554627	NF1	25	-3.0074781
chr17	29556018	29556094	NF1	175	-0.70212357
chr17	29556203	29556347	NF1	821	-0.26680693
chr17	29556358	29556465	NF1	450	1.0835084
chr17	29556828	29556899	NF1	58	1.2178933
chr17	29557308	29557385	NF1	18	-2.1104949
chr17	29557823	29557897	NF1	38	-1.5948281
chr17	29558993	29559063	NF1	68	1.2370906
chr17	29559083	29559221	NF1	173	-1.5499442
chr17	29559693	29559937	NF1	1747	1.2420702
chr17	29559998	29560250	NF1	1480	0.048367465
chr17	29562598	29562809	NF1	738	0.70763155
chr17	29562913	29563051	NF1	343	0.077229073
chr17	29575993	29576171	NF1	537	-0.32075224
chr17	29579903	29579986	NF1	67	-3.0997728
chr17	29579998	29580062	NF1	32	0.29518307
chr17	29585333	29585543	NF1	289	-1.1728996
chr17	29586013	29586171	NF1	56	-0.70977758
chr17	29587353	29587568	NF1	260	-0.52969356
chr17	29588703	29588906	NF1	460	-0.32275926
chr17	29592318	29592387	NF1	29	-1.3436103
chr17	29652813	29653300	NF1	3337	0.53800975
chr17	29654488	29654867	NF1	2807	-0.37693732
chr17	29657288	29657527	NF1	356	-0.22530378
chr17	29661828	29662071	NF1	358	0.52921929
chr17	29663328	29663501	NF1	175	-1.0131698
chr17	29663628	29663942	NF1	977	0.2689413
chr17	29664353	29664636	NF1	601	-0.5488399
chr17	29664793	29664927	NF1	146	0.19960558
chr17	29665018	29665189	NF1	221	-1.3708899
chr17	29665698	29665831	NF1	14	-2.4168674
chr17	29667488	29667701	NF1	713	-0.87329649
chr17	29669993	29670163	NF1	183	-0.18779714
chr17	29676128	29676306	NF1	201	0.54602914
chr17	29677178	29677354	NF1	136	-1.2592708
chr17	29679253	29679456	NF1	835	-0.94078813
chr17	29683453	29683634	NF1	65	-1.3839758
chr17	29683948	29684125	NF1	367	-0.65060344
chr17	29684258	29684406	NF1	293	0.628737
chr17	29685488	29685657	NF1	267	0.76723526
chr17	29685938	29686066	NF1	247	2.2647391
chr17	29687483	29687763	NF1	911	-0.14510706
chr17	29689263	29689408	NF1	823	1.4926743
chr17	29694193	29694341	NF1	419	1.6467786
chr17	29700998	29701188	NF1	1553	0.018776938
chr17	30519270	30519349	RHOT1	30	-1.5609872
chr17	30519365	30519435	RHOT1	34	0.49234762
chr17	33427935	33428078	RAD51D	1802	0.46617263
chr17	33428185	33428414	RAD51D	2314	0.071836489
chr17	33430225	33430381	RAD51D	1707	0.36035963
chr17	33430435	33430578	RAD51D	1460	0.20790106
chr17	33433370	33433521	RAD51D	500	-1.3330531
chr17	33433975	33434165	RAD51D	1496	-0.17641668
chr17	33434350	33434501	RAD51D	1274	0.38729455
chr17	33443850	33444092	RAD51D	2787	0.30838383
chr17	33445495	33445677	RAD51D	1406	-0.25445486
chr17	33446085	33446219	RAD51D	962	0.27346442
chr17	33446520	33446655	RAD51D	1352	0.29763335
chr17	34161672	34161744	TAF15	260	-0.45118447
chr17	37618293	37619394	CDK12	11707	-0.49311276
chr17	37627108	37628045	CDK12	5961	-0.59951252
chr17	37646783	37646995	CDK12	474	-1.563795
chr17	37648978	37649156	CDK12	600	1.156322
chr17	37650753	37650966	CDK12	728	0.57470421
chr17	37657478	37657722	CDK12	257	0.51491535
chr17	37665908	37666055	CDK12	329	1.4939843
chr17	37667758	37667900	CDK12	452	-0.31444032
chr17	37671948	37672090	CDK12	117	-1.5839649
chr17	37673663	37673848	CDK12	1655	0.71739613
chr17	37676183	37676367	CDK12	1199	-0.06509895
chr17	37680903	37681180	CDK12	1734	-0.62078039
