gene	mean_log2ND	std_log2ND	median_log2ND	R-181108-995555-BLD-101100_BC_E18111102-16-DNA_F1811112948-6_L181111-00002-A4_20181113-C11_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND	R-RZ	R-CopyRatio
RPTOR	-0.15803991	0.067836476	-0.15470474	0.18129046	5.0021816	0.2803158
RPTOR	-0.0169708	0.088474373	-0.0061489125	-0.65509087	-7.2124848	-0.70462136
RPTOR	0.091135011	0.10890987	0.075175525	0.1637029	0.66631139	0.032847967
RPTOR	0.38289125	0.036286438	0.38580151	0.42590063	1.1852742	-0.015580288
RPTOR	-0.49104772	0.10347239	-0.46584779	-0.21779237	2.6408528	0.19237601
RPTOR	-0.14394706	0.069940968	-0.1459846	-0.116768	0.38860002	-0.026462804
RPTOR	0.026977559	0.053561748	0.019478846	0.0036149426	-0.43618099	-0.071543309
RPTOR	-0.41117947	0.11364908	-0.39454129	-0.17368423	2.0897243	0.16517765
RPTOR	-0.22930438	0.047383111	-0.21841228	-0.088115137	2.9797377	0.074617737
RPTOR	-0.14378093	0.054633672	-0.12897432	0.18509589	6.0196726	0.2583908
RPTOR	-0.085644213	0.076500801	-0.076773602	-0.10756293	-0.28651619	-0.086468735
RPTOR	0.043867281	0.069363189	0.052895462	0.25851105	3.094491	0.14993618
RPTOR	-0.81207874	0.057719777	-0.80159308	-0.48617498	5.6463101	0.25973869
RPTOR	-0.44219922	0.10487301	-0.40783413	-0.15229459	2.7643398	0.19986014
rs151264360	-0.046150314	0.22101557	-0.0080681747	-0.67983883	-2.8671669	-0.72745006
rs151264360	0.72935388	0.2441279	0.76001454	1.1279373	1.6326827	0.31224333
LAMA3	-1.6184562	0.37823431	-1.6017729	-0.18266957	3.7960243	1.3634239
SS18_fus	0.209638	0.091726308	0.21314581	0.087483208	-1.3317313	-0.18134201
SMAD2	-0.31009907	0.055534917	-0.31004987	-0.28149281	0.51510402	-0.027122347
SMAD2	0.45604952	0.047064472	0.45315436	-0.094616739	-11.700254	-0.6034505
SMAD2	-0.15113805	0.068081847	-0.13207808	-0.77793444	-9.2065128	-0.70153577
SMAD2	0.16443214	0.073077345	0.1569797	0.48800382	4.4277974	0.27534471
SMAD2	-0.72025938	0.15597766	-0.72625774	-2.670605	-12.504006	-2.0000267
SMAD2	0.36067486	0.089505019	0.36706361	0.07090437	-3.2374775	-0.35183865
SMAD2	-0.43245639	0.085598127	-0.4395079	-0.55107654	-1.3857797	-0.16724804
SMAD2	-0.19015914	0.071251341	-0.1954558	-0.5432146	-4.9550711	-0.40343821
SMAD2	0.065860277	0.12701079	0.087153153	-0.43975866	-3.9809132	-0.58259122
SMAD2	0.28373061	0.18628086	0.2594155	-0.18296762	-2.5053472	-0.49806252
SMAD4	-0.065119836	0.14332744	-0.088830879	-0.074241901	-0.063644929	-0.041090428
SMAD4	0.50755425	0.074985731	0.49099394	0.52238321	0.19775708	-0.024290137
SMAD4	1.1826682	0.1157395	1.206428	0.37243826	-7.0004618	-0.88966915
SMAD4	-0.19431516	0.08336294	-0.20984597	-0.37916399	-2.2173981	-0.22499742
SMAD4	0.31666186	0.066807577	0.33705678	0.43295079	1.7406548	0.040214602
SMAD4	1.5738667	0.089527324	1.57948	1.0129739	-6.2650459	-0.6221855
SMAD4	0.64186308	0.11098165	0.65686378	0.66108018	0.17315567	-0.051463004
SMAD4	0.59439642	0.07644954	0.58331577	0.14369578	-5.8954003	-0.49529939
SMAD4	0.14698922	0.052905131	0.13231581	-0.084661831	-4.3786122	-0.27265705
SMAD4	-0.91280014	0.098444287	-0.9065607	-1.2149756	-3.0695072	-0.3640943
SMAD4	0.20160879	0.067225878	0.20756487	0.46243685	3.8798759	0.19919258
SMAD4	0.24279493	0.075323376	0.23535092	0.31294689	0.93134378	0.021916562
MALT1	0.51850899	0.29678592	0.53991667	1.1774739	2.2203376	0.58187786
MALT1	-0.40440301	0.33292857	-0.35548911	-0.30495725	0.2987	-0.0051475411
BCL2	0.25725312	0.28870205	0.20718763	0.29324873	0.12468081	0.03038169
BCL2	0.32278172	0.56837681	0.23552244	-0.044917086	-0.64692788	-0.33611893
ATP9B	-0.55658166	0.27916805	-0.5276959	-1.1785777	-2.2280344	-0.70656118
STK11	-0.33317108	0.17434294	-0.35707107	-0.43192687	-0.56644561	-0.13053521
STK11	-0.64885631	0.18733412	-0.63661544	-0.11154284	2.8682093	0.4693932
STK11	-0.25145122	0.11379444	-0.23093807	0.23562199	4.2802901	0.41088065
STK11	-0.13159741	0.090144357	-0.12402842	0.17568109	3.4087381	0.24403011
STK11	-0.0040202412	0.067713284	0.0066663341	0.29429001	4.4054908	0.23194427
STK11	-0.020045112	0.077260969	-0.0089367753	0.1057224	1.6278273	0.05897977
STK11	-0.39110899	0.10968409	-0.38042261	-0.13041728	2.3767504	0.19432592
STK11	-0.23950542	0.11217125	-0.24396942	0.15618542	3.5275602	0.34447543
STK11	-0.12366691	0.57148338	-0.21917677	-0.53991151	-0.72835819	-0.37641415
STK11	-0.18772745	0.52072997	-0.26926123	-0.67162052	-0.92925911	-0.4580387
STK11	-0.11132739	0.28309852	-0.13861723	-0.44587845	-1.1817478	-0.36294063
DOT1L	-0.18222222	0.11537572	-0.17548134	0.075076505	2.2300942	0.19487844
DOT1L	-0.57859907	0.10901988	-0.54624623	-0.42190571	1.4372917	0.068661118
DOT1L	-0.16548779	0.14742136	-0.15007301	0.33263803	3.3789257	0.42703163
DOT1L	-0.97703852	0.10478269	-0.95977538	-0.65508485	3.0725845	0.24901113
DOT1L	-0.40305579	0.12849396	-0.42457282	0.033777267	3.3996388	0.40267068
DOT1L	-0.14900798	0.12378392	-0.13419711	-0.080077175	0.55686397	-0.0015594705
DOT1L	-0.10286014	0.1485773	-0.053512808	0.23300577	2.2605466	0.23083918
DOT1L	-0.38448054	0.10340075	-0.38955525	-0.61334663	-2.213389	-0.27947078
DOT1L	0.088837591	0.15599353	0.10637407	0.49852639	2.6263191	0.33647291
DOT1L	-0.094853321	0.17337071	-0.050668241	0.54817487	3.7089783	0.54316371
DOT1L	-0.17527421	0.1056071	-0.16024636	0.23292802	3.8652915	0.33749497
DOT1L	0.13593252	0.24004517	0.12612666	1.7273733	6.6297554	1.5455672
DOT1L	-0.76580888	0.079777793	-0.74645205	-0.65106164	1.4383356	0.039711007
DOT1L	-0.40463636	0.14156456	-0.42868171	-0.16620956	1.6842266	0.20679275
DOT1L	-0.10772943	0.073522095	-0.093057839	-0.17380536	-0.8987221	-0.13642693
DOT1L	-0.66983376	0.10283818	-0.6635734	-0.26037361	3.9815966	0.34752039
DOT1L	-0.5089264	0.082166947	-0.48404898	-0.16523534	4.1828384	0.26313424
DOT1L	-1.018298	0.09051452	-1.0311662	-0.96471406	0.59199279	0.010772737
DOT1L	-1.1402893	0.077438256	-1.1447696	-0.79676938	4.4360493	0.29232081
DOT1L	-0.70311651	0.33298172	-0.77354153	-0.60898795	0.28268386	0.10887417
DOT1L	-0.82199559	0.060955974	-0.8237851	-0.63110777	3.1315688	0.13699793
DOT1L	-0.43306397	0.077190747	-0.44164448	-0.29483385	1.7907603	0.091131228
DOT1L	0.07324507	0.072326224	0.074514003	0.057442279	-0.21849325	-0.07275113
DOT1L	-0.21059338	0.35824269	-0.2571601	-0.29276226	-0.22936651	-0.091281562
DOT1L	-0.47546355	0.10002014	-0.49177859	-0.3812535	0.94191081	0.054845685
DOT1L	-0.21003471	0.28555091	-0.17738124	1.4740818	5.8977804	1.5957837
DOT1L	-0.29218519	0.48574063	-0.37428085	-0.33829372	-0.094924182	-0.019692278
DOT1L	0.47803109	0.5862517	0.36356886	0.41938797	-0.10003062	0.00013970419
GNA11	-0.96926476	0.10068449	-0.96147106	-0.3657723	5.993897	0.54001935
GNA11	-1.1288943	0.099846538	-1.1403842	-0.71385086	4.1568135	0.37085393
GNA11	-0.73563979	0.071168632	-0.74013404	-0.49848929	3.3322335	0.18596534
GNA11	0.3518837	0.05321811	0.33257369	0.72523049	7.0154086	0.33697739
GNA11	0.14495144	0.078992439	0.16314058	0.16252043	0.22241352	-0.05629956
GNA11	-0.13148851	0.099549059	-0.15555377	0.29447804	4.2789611	0.39435241
GNA11	-0.51415849	0.10185128	-0.51110933	-0.29736596	2.1285204	0.15806397
MAP2K2	-0.1809496	0.062529138	-0.17355225	0.088832906	4.3145086	0.20670575
MAP2K2	-0.425632	0.093237405	-0.41487426	-0.55956407	-1.4364629	-0.20036922
MAP2K2	0.27946185	0.10686779	0.29599615	-0.10693607	-3.615663	-0.45861162
MAP2K2	-1.5191926	0.13898918	-1.5263604	-1.3648808	1.1102434	0.10580022
MAP2K2	-0.43613897	0.13394234	-0.46657822	-0.37329115	0.46921551	0.037607667
MAP2K2	-0.47645881	0.17068608	-0.50592241	-0.3427033	0.78363454	0.1075397
MAP2K2	-0.18895903	0.096559048	-0.17516145	0.078168612	2.7664693	0.19765066
MAP2K2	-0.16742088	0.26790502	-0.21857702	-0.53859749	-1.3854784	-0.37569987
MAP2K2	-0.071123138	0.046444304	-0.07899606	-0.10409097	-0.70983589	-0.080774318
MAP2K2	0.37373945	0.1075392	0.35934952	0.54671763	1.6085128	0.13168871
MAP2K2	-0.87560881	0.10540715	-0.88027228	-0.52213425	3.3534211	0.30245862
KEAP1	0.059810415	0.072327953	0.048991226	0.13767186	1.0765055	0.033001225
KEAP1	-0.51149938	0.091236142	-0.52190597	-0.33752107	1.9069013	0.1287055
KEAP1	0.24656198	0.095481745	0.23015225	0.3999688	1.6066612	0.11413714
KEAP1	-0.26431714	0.40882079	-0.33112927	-0.276211	-0.029093099	-0.0007611398
KEAP1	-0.56844716	0.39146957	-0.62762693	-0.53812254	0.077463554	0.033824988
SMARCA4	-0.13869288	0.12262423	-0.16452894	-0.40997355	-2.2122926	-0.30112402
SMARCA4	-0.71115835	0.056995425	-0.70923937	-0.65581086	0.97108662	-0.0022508914
SMARCA4	-0.21759965	0.26465492	-0.27291581	-0.18965134	0.10560283	0.027585063
SMARCA4	-0.24966037	0.10141145	-0.22894057	-0.32880057	-0.78038727	-0.15553941
SMARCA4	0.60277376	0.054114235	0.59420638	-0.072290062	-12.474792	-0.72217585
SMARCA4	0.49707974	0.18065847	0.52072021	0.19137963	-1.6921438	-0.38501999
SMARCA4	-0.43924249	0.041271053	-0.43384516	-0.069571742	8.9571436	0.30859401
SMARCA4	-0.88230625	0.069226501	-0.88283904	-0.6059222	3.9924602	0.22123743
SMARCA4	-0.73323967	0.083378384	-0.728114	-0.57322173	1.9191778	0.099212865
SMARCA4	-0.52191632	0.04657901	-0.52135562	-0.22853845	6.2984995	0.23713776
SMARCA4	-0.42773868	0.083904211	-0.40883542	-0.35167803	0.90651762	0.0014779793
SMARCA4	-0.61313565	0.051783101	-0.61670707	-0.44904023	3.168899	0.11198743
SMARCA4	-0.0940369	0.14493729	-0.10093838	0.45477421	3.7865418	0.50003319
SMARCA4	-0.56931365	0.1102767	-0.56684139	-0.30703826	2.3783391	0.20412372
SMARCA4	0.2442989	0.051201142	0.23476457	0.48321572	4.66624	0.19277174
SMARCA4	-0.20840354	0.074991063	-0.21797478	-0.050053134	2.1115904	0.11224224
SMARCA4	-0.0171053	0.12303556	0.0017202492	0.19923199	1.7583314	0.14183234
SMARCA4	-0.71027475	0.054837069	-0.70691059	-0.57214711	2.5188734	0.079084071
SMARCA4	-0.4115906	0.13271374	-0.41629269	-0.1030993	2.3244865	0.25751398
SMARCA4	-0.41004692	0.051264492	-0.41317898	-0.1388833	5.2895017	0.21861627
SMARCA4	-0.85766018	0.051897275	-0.85960443	-0.70255477	2.9887004	0.10137025
SMARCA4	-0.96307139	0.10484296	-0.93573478	-0.55300525	3.9112415	0.32705012
SMARCA4	0.37172466	0.085796782	0.38860647	0.28884707	-0.9659755	-0.15543881
SMARCA4	-0.14822179	0.097113607	-0.11282181	0.12438159	2.8070564	0.18152399
SMARCA4	-0.13259307	0.041774779	-0.13159051	-0.1840892	-1.2327087	-0.1081781
SMARCA4	-0.6680991	0.13880295	-0.6952558	-0.43558979	1.6751035	0.2039866
SMARCA4	-1.3100059	0.096819579	-1.2946882	-1.1551479	1.599449	0.083860872
SMARCA4	-0.29255044	0.10128652	-0.27829562	-0.094254476	1.9577725	0.12836174
SMARCA4	-0.369439	0.10199118	-0.34815571	-0.17995122	1.857884	0.11252509
SMARCA4	-0.62527935	0.14533338	-0.59650673	-0.20321253	2.9041285	0.33761479
SMARCA4	-0.5495865	0.19132545	-0.54760234	-0.41436523	0.70676048	0.0775577
SMARCA4	-0.48260869	0.15514013	-0.50131633	-0.39666534	0.55397238	0.048971581
SMARCA4	-0.41357125	0.049817362	-0.40340958	0.010060561	8.5036982	0.35779073
SMARCA4	-0.9941983	0.097409135	-0.97253907	-0.56767006	4.3787294	0.3491896
SMARCA4	0.24326909	0.14819311	0.2554523	0.13571024	-0.72580195	-0.17542146
SMARCA4	1.0674621	0.30261575	1.1303895	0.45546418	-2.0223598	-0.73060473
SMARCA4	-0.4162656	0.034017619	-0.41488915	-0.16281695	7.4505112	0.19639279
SMARCA4	-0.12649759	0.10570906	-0.10788177	-0.07648595	0.47310647	-0.024283586
SPC24	-0.61888944	0.350774	-0.5875835	0.14024512	2.16417	0.67214922
SPC24	-0.65468752	0.33504156	-0.63515379	-0.54072251	0.34015187	0.038751877
CALR	0.06900566	0.12028505	0.083919622	0.2153264	1.2164499	0.075727375
CALR	-0.26705968	0.14700009	-0.25970023	0.14650436	2.8133591	0.35052518
CALR	0.26496585	0.074569074	0.25264188	0.32893828	0.85789486	0.02061699
CALR	0.061585011	0.10726595	0.067478004	0.19944368	1.2852044	0.076286267
CALR	0.56171314	0.092556216	0.55719957	0.81342539	2.7195607	0.20054641
CALR	0.77480016	0.079294375	0.77857377	0.86975711	1.1975245	0.035503939
CALR	0.50191328	0.039431019	0.50536324	0.4999253	-0.050416638	-0.061117345
CALR	0.28945623	0.11319578	0.30109852	0.33847839	0.4330741	-0.018299536
CALR	0.31925891	0.097839157	0.31230856	0.063024952	-2.6189306	-0.30496301
NOTCH3	-0.38576318	0.49990469	-0.46711782	-1.044214	-1.3171527	-0.63277558
NOTCH3	-0.13300271	0.10619582	-0.10749114	0.022207949	1.4615515	0.074019683
NOTCH3	-0.57503259	0.080916755	-0.59739268	-0.39516039	2.222929	0.14655289
NOTCH3	-0.29412028	0.21880179	-0.33039379	-0.13600389	0.72264671	0.1387105
NOTCH3	-0.36433946	0.079246762	-0.3749092	-0.23047077	1.6892639	0.088759027
NOTCH3	0.15294452	0.091460145	0.15852908	0.16695171	0.15315072	-0.047256779
NOTCH3	0.0032633505	0.096888556	-0.014042655	0.21454146	2.1806302	0.17290471
NOTCH3	-1.0853421	0.067024142	-1.0911219	-0.92145388	2.4452117	0.11398861
NOTCH3	-0.42977224	0.22491883	-0.47438753	-0.62815815	-0.88203337	-0.20945003
NOTCH3	-1.1549834	0.35530429	-1.215046	-1.277532	-0.34491175	-0.11816543
NOTCH3	0.16181772	0.048995379	0.15797609	0.038409684	-2.5187689	-0.17524581
NOTCH3	-0.051980687	0.14598648	-0.072686546	0.017436013	0.47550088	0.034443153
NOTCH3	0.015880544	0.062189767	0.018483513	0	-0.25535622	-0.074162919
NOTCH3	-0.070685133	0.084831001	-0.071683915	-0.21947329	-1.7539361	-0.20346878
NOTCH3	-0.16674054	0.038758544	-0.16492026	0	4.3020331	0.10924085
NOTCH3	-0.26662271	0.064243616	-0.26912336	-0.10017028	2.5909567	0.11327367
NOTCH3	0.25831047	0.10451254	0.24860958	0.5048741	2.3591775	0.20058512
NOTCH3	-0.29754746	0.052143526	-0.31096214	-0.52576447	-4.3767084	-0.27048174
NOTCH3	-0.71991807	0.056572594	-0.71641407	-1.4845813	-13.516495	-0.82384661
NOTCH3	-0.02765689	0.054417956	-0.032010282	-0.16145203	-2.4586579	-0.18512115
NOTCH3	-0.23641988	0.092954991	-0.24613693	-0.62334284	-4.1624764	-0.43288532
NOTCH3	-0.47421522	0.052412336	-0.47340306	-0.10223275	7.0972313	0.31549091
NOTCH3	-0.59914513	0.11872055	-0.60164509	-0.38087057	1.8385575	0.16509511
NOTCH3	-0.27289807	0.052079506	-0.26920463	-0.23829531	0.66442191	-0.024770081
NOTCH3	-0.30263579	0.066067023	-0.28352598	-0.34346108	-0.61793747	-0.11561451
NOTCH3	-0.088291859	0.0853624	-0.084976384	0.043435199	1.5431508	0.072732177
NOTCH3	-0.20244168	0.071651576	-0.21700831	0.11499144	4.4302322	0.27632035
NOTCH3	-0.46374433	0.15998499	-0.49302677	-0.13980553	2.0248075	0.29754184
NOTCH3	0.16929475	0.087946039	0.18630824	0.58848329	4.7664289	0.34649565
NOTCH3	-0.13256275	0.22476403	-0.15374887	-0.00099705234	0.58535032	0.097072412
NOTCH3	0.3490604	0.048658213	0.34344187	0.43786455	1.8250597	0.03874327
NOTCH3	-0.67986646	0.094362153	-0.67945273	-1.3292332	-6.8816437	-0.70545985
NOTCH3	-1.3868666	0.15749753	-1.3581895	-2.587045	-7.6202998	-1.2845349
BRD4	-0.20216059	0.13292888	-0.23280184	-0.044866073	1.1832983	0.13225636
BRD4	-0.54309376	0.070014705	-0.54270535	-0.21894217	4.6297644	0.26808377
BRD4	0.017383846	0.18029451	-0.01062029	-0.16323313	-1.0017886	-0.20829225
BRD4	1.415848	0.20224145	1.4344456	2.2238644	3.9953058	0.73373944
BRD4	1.1525979	0.19840611	1.2005312	1.3997862	1.2458702	0.14357555
BRD4	-0.58177194	0.086028761	-0.59528232	-0.48078147	1.1739152	0.058821444
BRD4	-0.12690386	0.050261837	-0.12813933	0.17401107	5.9869465	0.246471
BRD4	0.3244062	0.25766818	0.28038489	-0.067409172	-1.5206199	-0.40347347
BRD4	0.037811944	0.19130024	0	-0.57808384	-3.2195243	-0.63376324
BRD4	0.49782366	0.10329848	0.51381643	0.98147904	4.6821151	0.4119832
BRD4	0.28641019	0.16750429	0.25502974	1.0286955	4.4314404	0.71798632
BRD4	0.30655261	0.24600957	0.26644409	0.051602328	-1.0363429	-0.27052117
BRD4	-0.51063567	0.097807441	-0.53078159	-0.35165457	1.62545	0.12344762
JAK3	-0.40148924	0.054607198	-0.40940549	-0.47217821	-1.2944992	-0.11845213
JAK3	-0.89371405	0.064094792	-0.87347118	-1.0354671	-2.2116154	-0.2176753
JAK3	-0.39766192	0.067070614	-0.40506555	-0.4826434	-1.2670448	-0.13325725
JAK3	-0.070123653	0.055100165	-0.067463277	0.31438484	6.9783547	0.32616871
JAK3	-0.35366397	0.05905635	-0.3608341	-0.14980097	3.4520082	0.15535373
JAK3	-0.02059603	0.10199568	-0.036492208	0.25384211	2.6906839	0.23465491
JAK3	0.37239217	0.048958384	0.37961321	0.35037876	-0.44963519	-0.084913858
JAK3	-0.45403329	0.05073738	-0.45090845	-0.11869403	6.6093137	0.27653501
JAK3	-0.071200807	0.054488105	-0.0750052	0.052150168	2.2638147	0.071475962
JAK3	-0.15090144	0.052994502	-0.15843094	-0.41369095	-4.9588071	-0.31093942
JAK3	-0.54867356	0.051878024	-0.54998365	-0.31599514	4.4851057	0.1783091
JAK3	-0.82005948	0.096536353	-0.80902798	-0.85156342	-0.32634274	-0.098214844
JAK3	0.086031559	0.062792113	0.092176196	0.07372046	-0.19606123	-0.074135142
JAK3	-0.044424606	0.067564757	-0.038377181	-0.65049005	-8.9701417	-0.66779227
JAK3	-0.56449272	0.075662677	-0.57465718	-0.91945499	-4.6913786	-0.40047721
JAK3	-0.17658613	0.061220568	-0.17764836	-0.45128714	-4.4870705	-0.32931818
JAK3	-0.18069256	0.069591856	-0.17735049	0.057440704	3.4218553	0.17911179
JAK3	0.041102263	0.059473104	0.044911918	0.02503526	-0.27015579	-0.075556064
JAK3	-0.65542289	0.18129451	-0.69077991	-0.65303673	0.013161781	-0.017936227
JAK3	-0.10658676	0.056363396	-0.11280714	0.060628756	2.9667395	0.11775649
JAK3	-0.61400065	0.066817561	-0.62251781	-0.28817379	4.8763657	0.27866461
JAK3	-0.26056212	0.059728111	-0.2551717	-0.51771474	-4.3053867	-0.31822244
JAK3	-0.49778818	0.094582035	-0.51172638	-0.42917197	0.7254677	0.026875006
JAK3	-0.071571567	0.058464193	-0.065975462	0.13818723	3.5878166	0.14848329
PIK3R2	-0.84219011	0.20408198	-0.8868672	-0.97113102	-0.63180938	-0.13994323
PIK3R2	1.1978736	0.090022365	1.2171714	0.82364004	-4.1571176	-0.44921076
PIK3R2	-0.35830904	0.10292015	-0.33463271	-0.23144245	1.2326701	0.047510859
PIK3R2	-0.30836176	0.074594202	-0.28838393	-0.075154556	3.1263449	0.15754997
PIK3R2	-1.7311482	0.099723059	-1.74482	-1.7376524	-0.065223053	-0.048511848
PIK3R2	-0.092358097	0.098147239	-0.070557362	0.079510004	1.7511252	0.09438796
PIK3R2	0.61281677	0.055582044	0.61352913	0.16309184	-8.0911909	-0.50611669
PIK3R2	0.2569702	0.09126819	0.27253718	-0.014235698	-2.9715271	-0.34245228
PIK3R2	0.29311973	0.082982231	0.27977023	0.49244997	2.4020834	0.15700033
PIK3R2	-0.15263597	0.057370066	-0.16093064	0.19603415	6.0775617	0.30128538
PIK3R2	-0.5048323	0.096650715	-0.53364778	-0.34450126	1.6588707	0.13346712
PIK3R2	-0.34384575	0.10048525	-0.35940838	-0.086971971	2.5563332	0.216757
PIK3R2	-0.079107547	0.14420839	-0.040353601	0.13516969	1.4858861	0.11984388
PIK3R2	0.9481654	0.062835901	0.94765067	1.2664809	5.0658229	0.26315087
PIK3R2	-0.96884282	0.080421388	-0.97943835	-0.54513354	5.2686144	0.3786254
MEF2B	-1.0469007	0.11092225	-1.0660417	-2.3045374	-11.338002	-1.2941751
MEF2B	-0.3550742	0.065568991	-0.33845891	-1.8975322	-23.524199	-1.6147527
MEF2B	0.091918963	0.10271885	0.10339227	-0.68248548	-7.5390684	-0.84155715
MEF2B	0.53683366	0.040322433	0.53584611	-0.082614072	-15.36236	-0.67413959
MEF2B	0.31173999	0.046889759	0.31388204	-1.0550593	-29.149207	-1.4246208
MEF2B	0.098475699	0.060955744	0.10765526	-0.024877803	-2.0236567	-0.18821247
MEF2B	-0.065533762	0.085780501	-0.076556502	0.17395952	2.7919315	0.19483661
MEF2B	0.48135402	0.097437252	0.49520106	0.78410148	3.1071018	0.23322101
CCNE1	-0.036813791	0.12089823	-0.013038276	0.05919437	0.79412379	0.01655324
CCNE1	0.098975039	0.10037981	0.10760983	0.16318764	0.63969634	-0.00010159943
CCNE1	0.53204786	0.10396195	0.54286074	0.12142876	-3.9497056	-0.47711139
CCNE1	0.18283301	0.069780534	0.17317014	0.02030934	-2.3290689	-0.20854021
CCNE1	0.68048685	0.10683846	0.66957539	1.2275469	5.1204409	0.50229208
CCNE1	0.67675869	0.082622733	0.68916374	2.1253832	17.533002	1.3805401
CCNE1	0.19381265	0.12108177	0.21353656	1.0375409	6.968252	0.76832496
CCNE1	0.4476616	0.11046238	0.44522423	1.0928471	5.840771	0.59194343
CCNE1	0.84841281	0.091840665	0.82995034	1.3314074	5.2590493	0.44577765
CCNE1	-0.01841652	0.069576546	-0.013044161	0.20118747	3.1562934	0.15855222
CCNE1	-0.073518881	0.052034821	-0.06473623	0.03675748	2.1192801	0.045814304
CEBPA	-0.18697237	0.32286414	-0.23394722	-0.16434966	0.070068822	0.013918154
CEBPA	-0.11180892	0.079084548	-0.11894135	0.040804472	1.9297498	0.10406642
CEBPA	-0.3775579	0.16549311	-0.39339761	-0.36515741	0.07493057	-0.027439203
AKT2	-0.051131289	0.081795474	-0.047646627	-0.55488684	-6.1587216	-0.56291962
AKT2	0.36993252	0.09454427	0.380847	0.41196984	0.44463108	-0.024556565
AKT2	0.10888674	0.087325156	0.11434603	0.29019757	2.0762726	0.12017214
AKT2	0.26749444	0.11634614	0.24933457	0.37260082	0.90339377	0.067586843
AKT2	0.29341534	0.078298883	0.30373136	0.30503254	0.14836994	-0.054378225
AKT2	-0.20912014	0.044168158	-0.20054846	-0.056663187	3.451739	0.088205867
AKT2	-0.041028604	0.08378976	-0.026269429	0.02781405	0.82161178	-0.001595927
AKT2	0.079748552	0.097394006	0.083478179	0.022713627	-0.58561022	-0.11644396
AKT2	0.04391947	0.063563763	0.05608132	0.20019801	2.4586106	0.088437287
AKT2	0.17102457	0.05748949	0.16398328	-0.00668982	-3.0912501	-0.22635251
AKT2	0.45333625	0.054780943	0.44898484	0.70081537	4.5176134	0.19615113
AKT2	0.088635442	0.06070406	0.099634088	-0.055631692	-2.3765648	-0.21094519
AKT2	-0.6513457	0.049241626	-0.66224479	-0.54872893	2.0839435	0.057836452
rs3745274	0.27017896	0.14138203	0.26706324	0.19822969	-0.50889968	-0.12451296
AXL	-0.16212334	0.11323494	-0.14613513	-0.067967595	0.83150788	0.022488129
AXL	-0.49680411	0.11213066	-0.52297619	-0.22562728	2.4184004	0.24166951
AXL	0.17802597	0.11435623	0.20102527	0.28935152	0.97349792	0.032646846
AXL	-0.10531653	0.082409661	-0.10710991	-0.16520105	-0.72666868	-0.11377055
AXL	-0.86307391	0.20538496	-0.83972149	-0.57428571	1.4060825	0.20975638
AXL	-0.13851295	0.10506095	-0.12591458	-0.053107375	0.81291455	0.017127799
AXL	0.20402811	0.043988147	0.20526263	0.23621889	0.73180583	-0.024723144
AXL	0.21153065	0.1291222	0.18339913	-0.20927739	-3.2589906	-0.44835593
AXL	-0.18031431	0.058019546	-0.17547248	-0.081160012	1.7089809	0.038633062
AXL	-0.053203054	0.067047463	-0.067422324	-0.25233091	-2.9699536	-0.24058799
AXL	0.33067394	0.088832617	0.34536539	0.50324368	1.9426394	0.10219889
AXL	0.20909471	0.059513166	0.20845055	0.31451385	1.7713583	0.050383893
AXL	-0.4305295	0.088400887	-0.42130608	-0.30928852	1.3714905	0.056338153
AXL	0.15084404	0.080225647	0.16273231	0.25343749	1.2788112	0.035025779
AXL	-0.10170295	0.086512163	-0.095384901	0.056780103	1.8319164	0.096485598
AXL	-0.43098696	0.10307368	-0.41652891	-0.38332864	0.46237139	-0.022479136
AXL	0.12547416	0.064868529	0.12309262	0.16723006	0.64370039	-0.011541968
AXL	0.51529466	0.076662501	0.5328448	0.72146064	2.6892676	0.13293643
AXL	-0.33041645	0.057852232	-0.32731361	-0.13673056	3.3479415	0.13490364
AXL	-0.32618443	0.046259677	-0.32868478	-0.22771569	2.1286084	0.045289681
AXL	-0.17629488	0.2433952	-0.21965235	-0.24721202	-0.29136621	-0.083239072
CD79A	0.34434873	0.10817766	0.36608015	0.40197221	0.53267446	-0.01978735
CD79A	-0.45359485	0.18537797	-0.4855499	-0.27342208	0.97192114	0.15644841
CD79A	0.1142819	0.053604373	0.11940533	0.05548465	-1.0968741	-0.11960009
CD79A	-0.77280328	0.12793582	-0.77719703	-0.77896009	-0.048124235	-0.05744247
CD79A	-0.53689191	0.063402735	-0.53290062	-0.52645033	0.16468654	-0.049229119
CIC	-0.1996828	0.10485563	-0.18893656	-0.12016479	0.75835711	0.013092366
CIC	-0.42179252	0.057981517	-0.4213663	-0.20030562	3.8199569	0.16538127
CIC	-0.44998514	0.078763423	-0.43386173	-0.78410815	-4.2421088	-0.40592582
CIC	-0.47281021	0.32102831	-0.43491857	-0.75645798	-0.88356	-0.37721882
CIC	-0.10164317	0.041076997	-0.10162316	-0.14491754	-1.053494	-0.098973787
CIC	0.47473878	0.30012565	0.52802551	0.052696256	-1.4062194	-0.53100866
CIC	0.03040499	0.10012739	0.044358336	-0.25090265	-2.8094974	-0.35094039
CIC	-0.61475864	0.083130966	-0.61741482	-0.590615	0.29042899	-0.028879584
CIC	0.87325529	0.23934744	0.93510333	1.2680993	1.6496686	0.27731652
CIC	0.76957655	0.041388257	0.76711925	1.0202909	6.0576203	0.19749224
